"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100994",5399.83370230767,0.236018720432733,0.478295636275344,0.493457816740067,0.621689138733837,0.774034909062235
"ENSG00000100997",1155.51385935085,1.18147157033818,0.535940651289117,2.20448209609841,0.0274904577173699,0.0925875211022282
"ENSG00000101000",302.099410673,0.965508154056153,0.363975078836581,2.65267654352141,0.00798563549617492,0.03639407154023
"ENSG00000101003",349.939197205407,2.0960390347657,0.478807423313264,4.37762434897412,1.1997991032097e-05,0.000174999632075781
"ENSG00000101004",227.42225747017,1.92972007858297,0.721653117738088,2.67402721771837,0.00749463685714555,0.034730752144279
"ENSG00000101017",161.964553972666,-0.55794462627096,0.518757085763111,-1.07554121492182,0.282132490096902,0.479099030919625
"ENSG00000101019",662.029001042908,0.424654635627929,0.290920658136085,1.45969226918663,0.144374667539241,0.305261956900361
"ENSG00000101040",1582.42131789826,1.21648872119048,0.435217392735961,2.79512892061393,0.00518790221479361,0.0261457115277626
"ENSG00000101049",761.491694682509,-0.898408185001309,0.480500916251591,-1.86973251166685,0.0615209723516522,0.165954595155186
"ENSG00000101052",393.055102552464,-0.0174540333388301,0.359514480141432,-0.048548902208233,0.961278792036062,0.97986338892293
"ENSG00000101057",1033.82237252975,2.89676305421616,0.330004849335412,8.77794086980802,1.66494762642827e-18,3.86641994865388e-16
